date,ticker,open_price,high_price,low_price,close_price,volume
2021-09-24 04:00:00+00:00,DELL,47.25305254680969,47.92987009873967,47.23923633695292,47.82857894897461,6315968
2021-09-27 04:00:00+00:00,DELL,47.6213926001421,48.38569209995716,47.59837251201399,48.284400939941406,4292853
2021-09-28 04:00:00+00:00,DELL,47.97591825033495,48.65734126967455,47.89764371368774,48.47777557373047,4103643
2021-09-29 04:00:00+00:00,DELL,48.6204981458113,48.9243785116771,47.84238948011503,48.51920700073242,4778211
2021-09-30 04:00:00+00:00,DELL,48.64351228270653,48.73559606913553,47.28987403810379,47.9022331237793,4859104
2021-10-01 04:00:00+00:00,DELL,48.15548340154438,48.91978294228908,47.94369026266766,48.70338439941406,3768825
2021-10-04 04:00:00+00:00,DELL,48.827683003582166,49.06710155679614,48.07719645722085,48.45474243164063,4091805
2021-10-05 04:00:00+00:00,DELL,48.76322689456157,49.01185279863032,48.21992799019336,48.77243423461914,3353114
2021-10-06 04:00:00+00:00,DELL,48.15088075271323,48.6665543480473,47.85621111689818,48.57447052001953,3063674
2021-10-07 04:00:00+00:00,DELL,48.87372621621192,49.48608533615256,48.61128411815585,49.28810501098633,4105024
2021-10-08 04:00:00+00:00,DELL,49.48609186440288,49.67947027795484,48.00353673332452,48.37187194824219,5286654
2021-10-11 04:00:00+00:00,DELL,48.39949987235368,48.92898610209569,48.19230870454644,48.43633270263672,2772065
2021-10-12 04:00:00+00:00,DELL,48.40410918279227,48.58827681438815,47.59837146291651,47.76872634887695,3830579
2021-10-13 04:00:00+00:00,DELL,47.88843617531741,48.18310577519265,47.400388134448704,47.73649597167969,5377017
2021-10-14 04:00:00+00:00,DELL,47.99432916915173,49.00725800922574,47.96210174159255,48.80467224121094,3618679
2021-10-15 04:00:00+00:00,DELL,49.1453854376368,49.71170454711782,48.92438497132412,49.59199523925781,3345024
2021-10-18 04:00:00+00:00,DELL,49.93270790218602,50.50362894344032,49.81760053402069,50.0247917175293,5004909
2021-10-19 04:00:00+00:00,DELL,50.278022977922255,51.08376069224705,50.02479161989375,51.01930236816406,7436829
2021-10-20 04:00:00+00:00,DELL,51.18965559484722,51.55338890541616,50.97786248029983,51.39684677124024,7434461
2021-10-21 04:00:00+00:00,DELL,51.33698302958082,52.25782448472536,51.13900268850162,52.01840591430664,7329695
2021-10-22 04:00:00+00:00,DELL,51.95395010599842,52.84256418025759,51.86647170560768,52.73666763305664,5251140
2021-10-25 04:00:00+00:00,DELL,52.85637605070796,52.948459852608416,51.659279695373016,51.70071792602539,13385424
2021-10-26 04:00:00+00:00,DELL,51.85265609077472,51.95855263211223,50.71081075399998,50.74303817749024,5858824
2021-10-27 04:00:00+00:00,DELL,50.54966901515171,50.738442036139,49.68868037776794,49.90507888793945,7104576
2021-10-28 04:00:00+00:00,DELL,50.53584700250492,50.84432926494462,50.08923731947605,50.68318176269531,6544638
2021-10-29 04:00:00+00:00,DELL,50.28722060902863,51.49812964848999,50.28722060902863,50.641746520996094,8913619
2021-11-01 04:00:00+00:00,DELL,50.34707651958584,51.36921255214187,50.34707651958584,51.34158706665039,6635002
2021-11-02 04:00:00+00:00,DELL,51.4705955465115,52.08831564487832,48.15489217925772,49.60835266113281,18238300
2021-11-03 04:00:00+00:00,DELL,49.971713415239805,50.27149086354258,49.29949086834862,50.14431381225586,9923000
2021-11-04 04:00:00+00:00,DELL,49.98080740361948,50.3714246747514,48.83620682973493,49.572021484375,5980600
2021-11-05 04:00:00+00:00,DELL,49.79002974403246,51.26165523176961,49.59017812848644,51.19806671142578,7625100
2021-11-08 05:00:00+00:00,DELL,51.20714214083444,51.5250881634128,50.20789113344868,50.44407653808594,4450600
2021-11-09 05:00:00+00:00,DELL,50.37142152013942,51.12540131035725,49.9717182173258,50.94372177124024,3980100
2021-11-10 05:00:00+00:00,DELL,50.825619703838186,51.9429653359585,50.79836500479116,51.43425369262695,5205200
2021-11-11 05:00:00+00:00,DELL,51.53419087341378,51.94297679616419,50.8528821572682,51.04364776611328,3695300
2021-11-12 05:00:00+00:00,DELL,51.19808053284838,51.39793220234631,50.72570606469032,50.87105178833008,3945600
2021-11-15 05:00:00+00:00,DELL,51.297993282379885,52.26999321102728,51.12539289718067,51.506927490234375,7123900
2021-11-16 05:00:00+00:00,DELL,51.55234736753935,51.88845861797357,51.33432710503516,51.506927490234375,6305700
2021-11-17 05:00:00+00:00,DELL,51.68862364962583,51.961146448285945,50.82563189943929,50.87105178833008,3566600
2021-11-18 05:00:00+00:00,DELL,50.78927973254756,51.48875690568797,50.453168494781046,50.78019714355469,5020300
2021-11-19 05:00:00+00:00,DELL,50.74386254644196,50.871039590969055,49.93537693596439,49.98079681396485,3828900
2021-11-22 05:00:00+00:00,DELL,50.26240961535832,50.58035225206272,49.34491206604304,50.08072662353516,6228400
2021-11-23 05:00:00+00:00,DELL,49.9353794533374,50.162482320103074,49.23590220786135,49.6628532409668,4646700
2021-11-24 05:00:00+00:00,DELL,50.28057223450322,52.687863956576095,49.78094663142621,52.05197525024414,13025100
2021-11-26 05:00:00+00:00,DELL,51.32525257600707,52.44259836669118,50.8619642102366,51.03456115722656,3858600
