date,ticker,open_price,high_price,low_price,close_price,volume
2022-03-08 05:00:00+00:00,NVDA,21.221763621611903,22.28140691745084,20.56546109047921,21.42592430114746,557467000
2022-03-09 05:00:00+00:00,NVDA,22.295354282391077,23.124944442804253,22.15592800317561,22.919788360595703,492742000
2022-03-10 05:00:00+00:00,NVDA,22.43876567263354,22.694713569217846,21.792422296882368,22.56524658203125,428066000
2022-03-11 05:00:00+00:00,NVDA,22.927753683517206,23.05025124979121,21.95574932378768,22.00952911376953,367209000
2022-03-14 04:00:00+00:00,NVDA,21.7794765189099,22.170867384126904,21.072383887534045,21.24268341064453,385354000
2022-03-15 04:00:00+00:00,NVDA,21.429910411009644,22.94368837205773,21.2347136363386,22.87895393371582,491996000
2022-03-16 04:00:00+00:00,NVDA,23.40379479526486,24.49630397600163,23.07713845567933,24.39571762084961,671422000
2022-03-17 04:00:00+00:00,NVDA,24.02125840895199,24.74030090825493,23.80813378286248,24.664613723754883,471941000
2022-03-18 04:00:00+00:00,NVDA,24.69748098703601,26.46023565574153,24.523198138240517,26.344709396362305,730719000
2022-03-21 04:00:00+00:00,NVDA,26.39848370359878,27.04084361202641,25.86069348271792,26.62455368041992,591727000
2022-03-22 04:00:00+00:00,NVDA,26.617582876634945,27.126492498169284,25.965265566055866,26.415414810180664,547007000
2022-03-23 04:00:00+00:00,NVDA,26.019044893201844,26.503055368285956,25.470301882639813,25.52906036376953,502120000
2022-03-24 04:00:00+00:00,NVDA,26.05888233912861,28.20406365370885,25.800941854899072,28.03475952148437,877379000
2022-03-25 04:00:00+00:00,NVDA,27.771842231076484,28.241910117249173,27.159360096245305,27.578636169433597,579016000
2022-03-28 04:00:00+00:00,NVDA,27.64237355173041,28.13435070760613,27.094623991150144,28.103477478027344,425494000
2022-03-29 04:00:00+00:00,NVDA,28.5775285613948,28.827500474518697,27.86545546506131,28.53868865966797,488984000
2022-03-30 04:00:00+00:00,NVDA,28.1881336104468,28.37934706350977,27.390412047597884,27.57664680480957,463487000
2022-03-31 04:00:00+00:00,NVDA,27.6682632391677,28.132355093024984,27.1583601751684,27.174293518066406,523440000
2022-04-01 04:00:00+00:00,NVDA,27.262931780225625,27.38343671718981,26.159467926180007,26.60264587402344,517235000
2022-04-04 04:00:00+00:00,NVDA,26.618580799031676,27.445182845672495,26.504051817215565,27.24799346923828,397120000
2022-04-05 04:00:00+00:00,NVDA,27.14243427886192,27.20716873041096,25.714304404931934,25.82485008239746,436615000
2022-04-06 04:00:00+00:00,NVDA,24.83192419404275,25.196425073376112,23.904735802768805,24.30708122253418,703833000
2022-04-07 04:00:00+00:00,NVDA,24.340946042246006,24.620795851372534,23.38188892172956,24.10890007019043,557992000
2022-04-08 04:00:00+00:00,NVDA,23.819088417079787,23.82506437095828,22.96758907146771,23.024354934692383,524781000
2022-04-11 04:00:00+00:00,NVDA,22.123063188914134,22.228628253478472,21.571330249174363,21.82727813720703,575207000
2022-04-12 04:00:00+00:00,NVDA,22.44474404870181,22.63197418552907,21.194880405154606,21.415971755981445,662258000
2022-04-13 04:00:00+00:00,NVDA,21.639050491837654,22.407889437860018,21.36716738576446,22.112104415893555,516943000
2022-04-14 04:00:00+00:00,NVDA,22.41286958131203,22.68375734575969,21.07636432042871,21.170974731445312,569097000
2022-04-18 04:00:00+00:00,NVDA,21.11321686486749,21.9975803526132,20.99271189931129,21.693830490112305,525701000
2022-04-19 04:00:00+00:00,NVDA,21.631084290617952,22.281410987109854,21.22674619346301,22.107128143310547,512781000
2022-04-20 04:00:00+00:00,NVDA,22.42482103543778,22.57719456880331,21.11321307776146,21.394058227539062,468974000
2022-04-21 04:00:00+00:00,NVDA,21.620132221860946,22.30033687259657,19.918128505755924,20.100379943847656,656209000
2022-04-22 04:00:00+00:00,NVDA,20.219888301607384,20.40213974556209,19.420175917853527,19.43511390686035,624713000
2022-04-25 04:00:00+00:00,NVDA,19.12338916520078,19.86334744984524,19.01782411842625,19.82052421569824,641566000
2022-04-26 04:00:00+00:00,NVDA,19.637283370463635,19.706996516542763,18.593573098917023,18.711090087890625,653143000
2022-04-27 04:00:00+00:00,NVDA,18.52186823084701,19.08853925931246,18.215130373255832,18.339618682861328,499460000
2022-04-28 04:00:00+00:00,NVDA,18.88935323961421,19.95497454179809,18.41430666409017,19.701017379760746,570327000
2022-04-29 04:00:00+00:00,NVDA,19.32257448999954,20.045602297833724,18.441197185099483,18.4710750579834,500435000
2022-05-02 04:00:00+00:00,NVDA,18.46509951842047,19.493869793767686,18.315713949725147,19.453039169311523,572049000
2022-05-03 04:00:00+00:00,NVDA,19.320580585935083,19.74384187568424,19.0546734235437,19.521753311157227,475751000
2022-05-04 04:00:00+00:00,NVDA,19.841436712225097,20.31648318728987,18.67423393178185,20.25075340270996,648855000
2022-05-05 04:00:00+00:00,NVDA,19.78566995025292,19.84343117519632,18.424265535645223,18.7668571472168,626331000
2022-05-06 04:00:00+00:00,NVDA,18.65929807883805,19.43212034048371,17.916351786613728,18.598546981811523,633297000
2022-05-09 04:00:00+00:00,NVDA,17.96016935355247,18.18026335054328,16.758110071792043,16.88060760498047,644455000
2022-05-10 04:00:00+00:00,NVDA,17.616591005148855,18.12350823893866,16.955309464255052,17.52297592163086,761474000
2022-05-11 04:00:00+00:00,NVDA,17.27598988657447,17.68032805554246,16.50017940475814,16.56192398071289,670167000
2022-05-12 04:00:00+00:00,NVDA,16.152604222388675,16.719275153017346,15.503273835867764,16.108783721923828,708728000
2022-05-13 04:00:00+00:00,NVDA,16.719276866807252,17.854609562915,16.52507542137206,17.63351821899414,670437000
2022-05-16 04:00:00+00:00,NVDA,17.437322904145635,17.715180072849822,17.035972816221634,17.19332504272461,521446000
2022-05-17 04:00:00+00:00,NVDA,18.000007771051944,18.29579278898957,17.561810417904773,18.10258674621582,585830000
2022-05-18 04:00:00+00:00,NVDA,17.63252027278685,18.043829664901946,16.794963502496497,16.86865997314453,545161000
2022-05-19 04:00:00+00:00,NVDA,16.867665016255632,17.614594729725628,16.665495022322716,17.05389976501465,621310000
2022-05-20 04:00:00+00:00,NVDA,17.26104864553038,17.33872845520384,15.69050380184821,16.625659942626953,739105000
2022-05-23 04:00:00+00:00,NVDA,16.20738076943158,16.845757510491026,16.112770346149613,16.828826904296875,639889000
2022-05-24 04:00:00+00:00,NVDA,16.44241318228326,16.529056923699873,15.715401091996483,16.08786964416504,588550000
2022-05-25 04:00:00+00:00,NVDA,15.95441590101984,17.04094904216001,15.93449732347587,16.905506134033203,781132000
2022-05-26 04:00:00+00:00,NVDA,15.970354791394591,18.01793816563396,15.956412162178278,17.777925491333008,996575000
2022-05-27 04:00:00+00:00,NVDA,18.111553959995263,18.80370857918977,18.02590557198039,18.73399543762207,738379000
2022-05-31 04:00:00+00:00,NVDA,18.902295884702053,19.121396425746436,18.274875925211305,18.595558166503903,664100000
2022-06-01 04:00:00+00:00,NVDA,18.647344266393155,18.974995901316028,18.047807688518343,18.244997024536133,544514000
2022-06-02 04:00:00+00:00,NVDA,18.217115849128238,19.53868302922962,18.12350080401456,19.51179313659668,648656000
2022-06-03 04:00:00+00:00,NVDA,19.003885365597327,19.252861948714585,18.446176451745465,18.64336585998535,598779000
2022-06-06 04:00:00+00:00,NVDA,19.06065056239769,19.25783996366541,18.488003681659272,18.709095001220703,422406000
2022-06-07 04:00:00+00:00,NVDA,18.396382141540013,18.92222057056187,18.11354434422296,18.84852409362793,388914000
2022-06-08 04:00:00+00:00,NVDA,18.72599902469666,19.10552003243697,18.46302425711577,18.575586318969727,363252000
2022-06-09 04:00:00+00:00,NVDA,18.40923586335072,18.859480331996103,17.970943930182248,17.977916717529297,395574000
2022-06-10 04:00:00+00:00,NVDA,17.531651364648273,17.628274789966802,16.80348928209256,16.908082962036133,465248000
2022-06-13 04:00:00+00:00,NVDA,15.937870682447912,16.24865943434733,15.545400563694251,15.586241722106934,604153000
2022-06-14 04:00:00+00:00,NVDA,15.669912860368118,16.003612016416973,15.35215136745031,15.774505615234377,469680000
2022-06-15 04:00:00+00:00,NVDA,16.03250398716086,16.80250321727654,15.864160524611272,16.462827682495117,563936000
2022-06-16 04:00:00+00:00,NVDA,15.79841368067241,15.880095995991596,15.341196388689442,15.540419578552246,545749000
2022-06-17 04:00:00+00:00,NVDA,15.58723513693202,15.932887781168011,15.26847807134145,15.818334579467772,630334000
2022-06-21 04:00:00+00:00,NVDA,16.41102650097026,16.94195585735891,16.343289760595702,16.501672744750977,483089000
2022-06-22 04:00:00+00:00,NVDA,16.16299022237989,16.59729794626429,16.117169323053933,16.296470642089844,437135000
2022-06-23 04:00:00+00:00,NVDA,16.454851986991518,16.5205956784527,15.79143880496092,16.16199493408203,463680000
2022-06-24 04:00:00+00:00,NVDA,16.43592735057394,17.073441500432935,16.24666462485629,17.05949592590332,472153000
2022-06-27 04:00:00+00:00,NVDA,17.244772067670773,17.262701818144645,16.561435211155498,16.803491592407227,427968000
2022-06-28 04:00:00+00:00,NVDA,16.834373533612357,17.135200852696613,15.883082065971651,15.919939041137695,461149000
2022-06-29 04:00:00+00:00,NVDA,15.75259060872574,15.758566876112974,15.111091360585093,15.481646537780762,482352000
2022-06-30 04:00:00+00:00,NVDA,15.301352039966416,15.506552451888224,14.804290100614663,15.100136756896973,686070000
2022-07-01 04:00:00+00:00,NVDA,14.84114455708728,15.004507273555731,14.336113363533372,14.466604232788086,577610000
2022-07-05 04:00:00+00:00,NVDA,14.11995661407491,14.912865159719471,14.000422705433715,14.905892372131348,651397000
2022-07-06 04:00:00+00:00,NVDA,14.951712254279894,15.259512337175808,14.731569789510388,15.071246147155762,529066000
2022-07-07 04:00:00+00:00,NVDA,15.395981666093258,15.883082152996206,15.329241452564782,15.796420097351074,492903000
2022-07-08 04:00:00+00:00,NVDA,15.370084060896655,15.974727368388931,15.329242903234574,15.77649974822998,467972000
2022-07-11 04:00:00+00:00,NVDA,15.465706894213897,15.466703413636305,14.979602060044336,15.093159675598145,437321000
2022-07-12 04:00:00+00:00,NVDA,15.20871225038852,15.371079409038126,14.819230753552452,15.02343463897705,458483000
2022-07-13 04:00:00+00:00,NVDA,14.533344477991491,15.315296025509973,14.408829876158077,15.105114936828612,521918000
2022-07-14 04:00:00+00:00,NVDA,15.04933164322953,15.412914028547368,14.670807164690196,15.31230640411377,456235000
2022-07-15 04:00:00+00:00,NVDA,15.598195441188166,15.720717018310008,15.385025718454648,15.70079517364502,385935000
2022-07-18 04:00:00+00:00,NVDA,16.23869470882499,16.83138346936928,15.939860454756344,16.038475036621094,670517000
2022-07-19 04:00:00+00:00,NVDA,16.42198027766924,17.043557657032984,16.109200448917402,16.926015853881836,702366000
2022-07-20 04:00:00+00:00,NVDA,16.881191075573774,17.863362252554914,16.73575812116985,17.737850189208984,760538000
2022-07-21 04:00:00+00:00,NVDA,17.815549700814543,18.073542834559365,17.476869827222348,17.979907989501953,557049000
2022-07-22 04:00:00+00:00,NVDA,17.823519553288822,17.897231611980214,17.07045465118201,17.25174903869629,536671000
2022-07-25 04:00:00+00:00,NVDA,16.952913630167462,17.05750735482923,16.584351419267783,16.957895278930664,480748000
2022-07-26 04:00:00+00:00,NVDA,16.823414211540268,16.85329839532214,16.414010963419933,16.46879768371582,397865000
2022-07-27 04:00:00+00:00,NVDA,16.965862630194085,17.86635353894504,16.84732523587989,17.72092056274414,569776000
2022-07-28 04:00:00+00:00,NVDA,17.90520156953599,18.069559869258693,17.372279182649145,17.914165496826172,474646000
2022-07-29 04:00:00+00:00,NVDA,17.743823285267034,18.17314926190656,17.623292897636773,18.092464447021484,435460000
2022-08-01 04:00:00+00:00,NVDA,18.111395452950937,18.77281848869698,17.920141583548578,18.3693904876709,476469000
2022-08-02 04:00:00+00:00,NVDA,18.05163093309131,18.864462341148062,18.02174674090413,18.45406150817871,489527000
2022-08-03 04:00:00+00:00,NVDA,18.113388905855142,18.89434491533446,18.06657053209872,18.81963539123535,418146000
2022-08-04 04:00:00+00:00,NVDA,18.77580669644715,19.199155581116848,18.68715160109545,19.140384674072266,409652000
2022-08-05 04:00:00+00:00,NVDA,18.73695646403008,19.154330026144063,18.59351654169447,18.91526222229004,386068000
2022-08-08 04:00:00+00:00,NVDA,17.43403710855411,18.16817470669045,17.175046511530418,17.723905563354492,981859000
2022-08-09 04:00:00+00:00,NVDA,17.185003308258562,17.3792457290548,16.659053898124192,17.0196475982666,668263000
2022-08-10 04:00:00+00:00,NVDA,17.629273135163704,18.04764222098849,17.24975215946494,18.026723861694336,597422000
2022-08-11 04:00:00+00:00,NVDA,18.06059303930121,18.634356491462075,17.80658220790549,17.872325897216797,509327000
2022-08-12 04:00:00+00:00,NVDA,18.089477114781875,18.64531073415037,17.883280251161185,18.63634490966797,478094000
2022-08-15 04:00:00+00:00,NVDA,18.62838336929725,19.0895848654129,18.54072573092658,18.958097457885746,457666000
2022-08-16 04:00:00+00:00,NVDA,18.846530011794016,19.067668063926604,18.42915644764587,18.805688858032227,451240000
2022-08-17 04:00:00+00:00,NVDA,18.451067388569356,18.615425629733355,18.074535077980343,18.263795852661133,446799000
2022-08-18 04:00:00+00:00,NVDA,18.229934589865376,18.79174365785905,18.11239277422747,18.700101852416992,415447000
2022-08-19 04:00:00+00:00,NVDA,18.33452802598433,18.448085673185464,17.700997988903634,17.779691696166992,441588000
2022-08-22 04:00:00+00:00,NVDA,17.42208217251165,17.489818903609883,16.900116815044345,16.967853546142578,409593000
2022-08-23 04:00:00+00:00,NVDA,16.92303062961487,17.397182115122416,16.904103405013966,17.11428451538086,369986000
2022-08-24 04:00:00+00:00,NVDA,16.945935367801415,17.33840632607673,16.8293910435938,17.155120849609375,522661000
2022-08-25 04:00:00+00:00,NVDA,16.778590073936765,17.877307466202186,16.76763310909007,17.84343910217285,770691000
2022-08-26 04:00:00+00:00,NVDA,17.78765172333182,17.85439096282188,16.173942245062563,16.196853637695312,769127000
2022-08-29 04:00:00+00:00,NVDA,15.957789648026925,16.27455364227297,15.70577186993532,15.739639282226562,496132000
2022-08-30 04:00:00+00:00,NVDA,15.898024237946384,15.976716986717124,15.123045485635457,15.40793514251709,530181000
2022-08-31 04:00:00+00:00,NVDA,15.324261848963651,15.479656218449705,14.900911986576215,15.035387992858888,573710000
2022-09-01 04:00:00+00:00,NVDA,14.153823343963364,14.32415979672276,13.218470483091595,13.882880210876465,1178865000
2022-09-02 04:00:00+00:00,NVDA,14.045246540395883,14.115969978398423,13.53822233999636,13.594005584716797,743157000
2022-09-06 04:00:00+00:00,NVDA,13.677680890653752,13.725494835509304,13.299156360470214,13.412714004516602,535751000
2022-09-07 04:00:00+00:00,NVDA,13.514346107743526,13.788360189278626,13.298124529340985,13.664804458618164,512657000
